Chromosome	Start	End	Feature	read.counts.compensated.t1.bam	read.counts.compensated.t2.bam	read.counts.compensated.t3.bam	read.counts.compensated.t4.bam	read.counts.compensated.t5.bam	read.counts.compensated.t6.bam	read.counts.compensated.t7.bam	read.counts.compensated.n8.bam	read.counts.compensated.n9.bam	read.counts.compensated.n10.bam	read.counts.compensated.n11.bam	read.counts.compensated.n12.bam	read.counts.compensated.n13.bam	read.counts.compensated.t14.bam	read.counts.compensated.t15.bam	read.counts.compensated.t16.bam	read.counts.compensated.t17.bam	read.counts.compensated.t18.bam	read.counts.compensated.t19.bam	read.counts.compensated.t20.bam	read.counts.compensated.t21.bam	read.counts.compensated.t22.bam	read.counts.t1.bam	read.counts.t2.bam	read.counts.t3.bam	read.counts.t4.bam	read.counts.t5.bam	read.counts.t6.bam	read.counts.t7.bam	read.counts.n8.bam	read.counts.n9.bam	read.counts.n10.bam	read.counts.n11.bam	read.counts.n12.bam	read.counts.n13.bam	read.counts.t14.bam	read.counts.t15.bam	read.counts.t16.bam	read.counts.t17.bam	read.counts.t18.bam	read.counts.t19.bam	read.counts.t20.bam	read.counts.t21.bam	read.counts.t22.bam	fraction.of.bin.t1.bam	fraction.of.bin.t2.bam	fraction.of.bin.t3.bam	fraction.of.bin.t4.bam	fraction.of.bin.t5.bam	fraction.of.bin.t6.bam	fraction.of.bin.t7.bam	fraction.of.bin.n8.bam	fraction.of.bin.n9.bam	fraction.of.bin.n10.bam	fraction.of.bin.n11.bam	fraction.of.bin.n12.bam	fraction.of.bin.n13.bam	fraction.of.bin.t14.bam	fraction.of.bin.t15.bam	fraction.of.bin.t16.bam	fraction.of.bin.t17.bam	fraction.of.bin.t18.bam	fraction.of.bin.t19.bam	fraction.of.bin.t20.bam	fraction.of.bin.t21.bam	fraction.of.bin.t22.bam
12	1000001	2000000	12:1000001-2000000	13516.3034689812	7588.79864225967	6145.18931587667	12089.4130425718	3265.04222734069	5945.1650705136	9195.9680937944	6662.42372812866	6119.93372934093	7186.72970461066	7425.32216907685	9240.71733026055	36461.474467001	6634.13747120863	6762.4358508102	9259.70824746434	7484.74562573241	4998.585687154	30420.3275440704	29262.9495645594	5649.1695963147	33470.3948204793	13290	7512	6083	11887	3232	5885	9042	6595	6058	7114	7301	9086	35851	6567	6694	9166	7409	4948	29911	28773	5592	32910	0.983257	0.98988	0.98988	0.983257	0.98988	0.98988	0.983257	0.98988	0.98988	0.98988	0.983257	0.983257	0.983257	0.98988	0.98988	0.98988	0.98988	0.98988	0.983257	0.983257	0.98988	0.983257
12	2000001	3000000	12:2000001-3000000	9383.88749819793	6054.48533856936	4007.48788650279	6698.16808530587	2655.5642621404	6713.34692633525	6520.73316913883	5380.53531749584	4395.76357028544	5137.10859346631	5012.53638171896	5867.45006870562	23129.0445835471	5580.70853271021	5111.96120462028	6946.71469482638	5239.70993995809	4218.72595280942	20569.344287251	18759.7097729337	4737.7680585914	22307.3999433418	9308	6019	3984	6644	2640	6674	6468	5349	4370	5107	4972	5820	22942	5548	5082	6906	5209	4194	20403	18608	4710	22127	0.991913	0.994139	0.994139	0.991913	0.994139	0.994139	0.991913	0.994139	0.994139	0.994139	0.991913	0.991913	0.991913	0.994139	0.994139	0.994139	0.994139	0.994139	0.991913	0.991913	0.994139	0.991913
12	3000001	4000000	12:3000001-4000000	10972.7544171479	6447.55669688562	4230.51970515714	7696.83939154385	2951.03567012976	7932.60047108276	7898.24824648416	5956.21878374815	4846.19619223145	5960.22970548804	5831.7933947966	7032.19017024083	26962.603410859	6025.40718376138	5895.05222721471	7873.43937541927	6331.23996642858	4578.46716609327	22855.8768586261	22533.6226907216	4894.32725311022	24560.8028156958	10896	6430	4219	7643	2943	7911	7843	5940	4833	5944	5791	6983	26774	6009	5879	7852	6314	4566	22696	22376	4881	24389	0.993005	0.997277	0.997277	0.993005	0.997277	0.997277	0.993005	0.997277	0.997277	0.997277	0.993005	0.993005	0.993005	0.997277	0.997277	0.997277	0.997277	0.997277	0.993005	0.993005	0.997277	0.993005
12	4000001	5000000	12:4000001-5000000	9937.38864851107	5543.47617134896	4610.62619325373	8159.83710867905	2487.93719754464	5880.39487276513	6923.89921099516	5258.15763141094	4406.24908308537	5664.88831600344	5399.84728938661	6439.29753117842	25109.6971239501	5247.02818481761	4960.69787700747	7023.69256826145	5745.82974577309	3690.92919749608	21021.1249681853	20098.752863324	4348.57831437449	23305.6757444642	9761	5479	4557	8015	2459	5812	6801	5197	4355	5599	5304	6325	24664	5186	4903	6942	5679	3648	20648	19742	4298	22892	0.98225	0.988369	0.988369	0.98225	0.988369	0.988369	0.98225	0.988369	0.988369	0.988369	0.98225	0.98225	0.98225	0.988369	0.988369	0.988369	0.988369	0.988369	0.98225	0.98225	0.988369	0.98225
12	5000001	6000000	12:5000001-6000000	7373.39659927074	4756.10982600825	3182.13818766972	5178.13992893185	2101.98129337222	5641.15458111234	5255.89281008	4406.11485467163	3522.07583224379	4165.74474504677	3921.97649843434	4405.66000583651	17014.7538616423	4273.35814140601	4347.78235944886	5568.74182842201	4454.39002313185	3374.23312883436	14967.934509859	14081.3497092345	3752.38861510611	16562.3734622348	7302	4729	3164	5128	2090	5609	5205	4381	3502	4142	3884	4363	16850	4249	4323	5537	4429	3355	14823	13945	3731	16402	0.990317	0.9943	0.9943	0.990317	0.9943	0.9943	0.990317	0.9943	0.9943	0.9943	0.990317	0.990317	0.990317	0.9943	0.9943	0.9943	0.9943	0.9943	0.990317	0.990317	0.9943	0.990317
12	6000001	7000000	12:6000001-7000000	15531.2034582467	8044.10366583941	6509.98259065822	12595.0540765909	3648.55354298626	7420.57759504142	11266.4750028003	8194.32611853992	7180.83902326596	8560.62196211102	9023.13656672765	10558.1069252055	44073.3549888611	7815.68322406193	7729.2538677137	10256.2836199907	8788.01348297959	5612.76355809082	34695.515812269	33994.4077296129	7232.28506871134	41293.8140694553	14975	7818	6327	12144	3546	7212	10863	7964	6979	8320	8700	10180	42495	7596	7512	9968	8541	5455	33453	32777	7029	39815	0.964188	0.971892	0.971892	0.964188	0.971892	0.971892	0.964188	0.971892	0.971892	0.971892	0.964188	0.964188	0.964188	0.971892	0.971892	0.971892	0.971892	0.971892	0.964188	0.964188	0.971892	0.964188
12	7000001	8000000	12:7000001-8000000	12039.8693261318	6866.49711849624	5174.07217209139	10207.222892019	3003.7740770629	6514.96996225923	8556.81152466917	7009.14581957792	5818.02916554586	6925.59443751579	7358.38430595723	8316.92016559711	32685.9698560549	6751.35923833745	6720.79165953423	8689.34373446148	7273.04591657904	4623.85575363347	27153.0249476718	26743.2534416173	5716.1372362018	32033.2182609833	11694	6739	5078	9914	2948	6394	8311	6879	5710	6797	7147	8078	31747	6626	6596	8528	7138	4538	26373	25975	5610	31113	0.971273	0.981432	0.981432	0.971273	0.981432	0.981432	0.971273	0.981432	0.981432	0.981432	0.971273	0.971273	0.971273	0.981432	0.981432	0.981432	0.981432	0.981432	0.971273	0.971273	0.981432	0.971273
12	8000001	9000000	12:8000001-9000000	14051.1154559168	7683.68947464912	5782.118922002	13058.5421786777	3507.77128190503	6707.95054083233	10488.1909628271	8206.18850705832	6527.67309690167	7624.61550997128	9454.26046570298	10174.9100221985	41535.0559304702	7695.91167423764	7443.31954940824	11108.9609093316	8431.28068281355	4852.21323664215	32668.0679871338	32454.0443742291	6289.34020492555	38208.9015212219	13590	7544	5677	12630	3444	6586	10144	8057	6409	7486	9144	9841	40172	7556	7308	10907	8278	4764	31596	31389	6175	36955	0.967183	0.98182	0.98182	0.967183	0.98182	0.98182	0.967183	0.98182	0.98182	0.98182	0.967183	0.967183	0.967183	0.98182	0.98182	0.98182	0.98182	0.98182	0.967183	0.967183	0.98182	0.967183
12	9000001	10000000	12:9000001-10000000	8022.34208580894	4899.33631670926	4057.86267715899	7583.24789757038	2192.07418706373	5079.14701039467	6150.36085835308	4928.63131736587	3703.29215197034	4767.00372753629	4887.838307875	5878.58893584053	22693.9696041358	5217.54063418626	4728.61717495176	6060.02444617296	5267.03908357157	3366.90473063752	18791.8115525377	19069.6679210766	4297.27354459406	21591.6707990196	7911	4850	4017	7478	2170	5028	6065	4879	3666	4719	4820	5797	22379	5165	4681	5999	5214	3333	18531	18805	4254	21292	0.986121	0.98993	0.98993	0.986121	0.98993	0.98993	0.986121	0.98993	0.98993	0.98993	0.986121	0.986121	0.986121	0.98993	0.98993	0.98993	0.98993	0.98993	0.986121	0.986121	0.98993	0.986121
12	10000001	11000000	12:10000001-11000000	7972.38157314106	5068.44667963894	2489.42773361412	7950.11517798947	1994.15945826509	4416.14212186217	6145.52506183985	4660.75633102846	4112.13598536744	4510.76654845324	4770.06910679368	5326.72898558352	21149.0269585319	4788.59997121001	4467.48090650201	5949.25916120479	4800.67968524292	3338.02764442556	18674.4207700934	18693.6508386334	4153.40834164653	21409.1389382573	7877	5035	2473	7855	1981	4387	6072	4630	4085	4481	4713	5263	20896	4757	4438	5910	4769	3316	18451	18470	4126	21153	0.988036	0.993401	0.993401	0.988036	0.993401	0.993401	0.988036	0.993401	0.993401	0.993401	0.988036	0.988036	0.988036	0.993401	0.993401	0.993401	0.993401	0.993401	0.988036	0.988036	0.993401	0.988036
12	11000001	12000000	12:11000001-12000000	7647.60958595699	4667.73561375379	2350.66554681734	6871.61715800942	2147.05657784225	4308.36578351276	5346.17941149143	4376.57478811942	4066.07111043241	4389.8093711028	4290.42129241539	5435.01012363806	20378.9906176389	4463.10859993383	4294.11315568451	5809.981929704	4854.03782036599	3263.85177267059	17694.6694425413	16690.9844995513	4082.35982795042	19878.6797101464	7490	4585	2309	6730	2109	4232	5236	4299	3994	4312	4202	5323	19959	4384	4218	5707	4768	3206	17330	16347	4010	19469	0.979391	0.982275	0.982275	0.979391	0.982275	0.982275	0.979391	0.982275	0.982275	0.982275	0.979391	0.979391	0.979391	0.982275	0.982275	0.982275	0.982275	0.982275	0.979391	0.979391	0.982275	0.979391
12	12000001	13000000	12:12000001-13000000	13487.3638250837	6833.16500794259	4996.98029324144	14026.2460119656	3019.70675856049	5074.12238186349	10194.8753120516	6976.28388288613	5840.46813067464	7138.68827998518	8147.53124598135	9380.42837051416	37075.7068235957	6923.50245382894	6515.46140611757	9026.63939626165	7176.24429681434	4664.05127918838	30199.8558898394	29180.266297614	5609.04186480849	34581.3354888621	13215	6732	4923	13743	2975	4999	9989	6873	5754	7033	7983	9191	36327	6821	6419	8893	7070	4595	29590	28591	5526	33883	0.979806	0.985195	0.985195	0.979806	0.985195	0.985195	0.979806	0.985195	0.985195	0.985195	0.979806	0.979806	0.979806	0.985195	0.985195	0.985195	0.985195	0.985195	0.979806	0.979806	0.985195	0.979806
12	13000001	14000000	12:13000001-14000000	8708.340463709	5219.09340107236	3646.53252839653	6737.82528436276	2142.30017926189	4283.59552729524	6320.6350202874	4668.44588782868	4009.27660190194	4729.74059277004	4676.17630946607	5332.33963742926	21378.9758384056	4614.18500148715	4508.67772248973	6103.34488219359	4898.55223916591	3331.01552263282	18118.4111531564	16956.9615587524	4016.31042050177	19952.225639177	8600	5194	3629	6654	2132	4263	6242	4646	3990	4707	4618	5266	21113	4592	4487	6074	4875	3315	17893	16746	3997	19704	0.987559	0.995192	0.995192	0.987559	0.995192	0.995192	0.987559	0.995192	0.995192	0.995192	0.987559	0.987559	0.987559	0.995192	0.995192	0.995192	0.995192	0.995192	0.987559	0.987559	0.995192	0.987559
12	14000001	15000000	12:14000001-15000000	10811.9552343528	5969.98892344612	5710.55637134932	10561.3707075893	2642.96912448608	4550.20374576015	7973.70192101167	5540.3037590358	5038.66659775489	5630.4971072257	6010.96026036244	7229.10789862884	27915.1162814484	5988.23027476542	5518.00877408998	7560.0267134456	6386.49977857026	3971.54754557551	24377.2718811432	23145.8279210485	5071.09566676699	27968.3015687614	10571	5891	5635	10326	2608	4490	7796	5467	4972	5556	5877	7068	27293	5909	5445	7460	6302	3919	23834	22630	5004	27345	0.977714	0.986769	0.986769	0.977714	0.986769	0.986769	0.977714	0.986769	0.986769	0.986769	0.977714	0.977714	0.977714	0.986769	0.986769	0.986769	0.986769	0.986769	0.977714	0.977714	0.986769	0.977714
12	15000001	16000000	12:15000001-16000000	7648.46255566871	4582.26479268046	3508.94150790846	7135.72778444873	1866.73674480984	4537.9625182621	5498.21910798336	3937.868073868	3347.84232820534	4042.58254067503	4089.71845186525	4766.60941466158	18301.3887411145	4382.90455779785	4035.53445156301	5266.93630641869	4235.90155631876	3280.38204670467	17005.365475521	14785.203649942	3791.87194226205	17911.2644586646	7548	4551	3485	7042	1854	4507	5426	3911	3325	4015	4036	4704	18061	4353	4008	5231	4207	3258	16782	14591	3766	17676	0.986865	0.993177	0.993177	0.986865	0.993177	0.993177	0.986865	0.993177	0.993177	0.993177	0.986865	0.986865	0.986865	0.993177	0.993177	0.993177	0.993177	0.993177	0.986865	0.986865	0.993177	0.986865
12	16000001	17000000	12:16000001-17000000	7179.26401613784	4524.01335372306	3077.66323996576	6479.74076969926	2016.40005377067	4516.9382658151	5071.54353667972	3747.77513753466	3239.37953500501	3815.49383608234	3601.32462047305	4420.82423766709	17664.9954703836	4275.37455010021	3933.74887682979	5434.67824016285	4297.61054066811	3254.54043766494	16157.1568447028	14766.2443430633	3824.5903776783	17768.7038586638	7061	4476	3045	6373	1995	4469	4988	3708	3205	3775	3542	4348	17374	4230	3892	5377	4252	3220	15891	14523	3784	17476	0.983527	0.989387	0.989387	0.983527	0.989387	0.989387	0.983527	0.989387	0.989387	0.989387	0.983527	0.983527	0.983527	0.989387	0.989387	0.989387	0.989387	0.989387	0.983527	0.983527	0.989387	0.983527
12	17000001	18000000	12:17000001-18000000	5964.31572967595	4117.17763992199	2787.49370720521	5503.95876502385	1824.02773167826	4223.10845398517	4197.0734304927	3345.39599460459	2956.98300970629	3571.38173127269	3043.64041751226	3798.70713878492	14543.4183689543	4004.18477158794	3759.03060189889	4934.35820555219	3931.54649908748	2779.42278803849	14014.9732881174	12831.0530589348	3591.55902918949	15091.1720200525	5869	4081	2763	5416	1808	4186	4130	3316	2931	3540	2995	3738	14311	3969	3726	4891	3897	2755	13791	12626	3560	14850	0.984019	0.991213	0.991213	0.984019	0.991213	0.991213	0.984019	0.991213	0.991213	0.991213	0.984019	0.984019	0.984019	0.991213	0.991213	0.991213	0.991213	0.991213	0.984019	0.984019	0.991213	0.984019
12	18000001	19000000	12:18000001-19000000	5940.05427419453	3744.20028435683	2576.41457404662	5750.86761409176	1589.76720181746	3898.0160798223	4468.26342920147	3081.37563942339	2628.02382120938	3212.92862238728	3053.43200875548	3631.16331487577	13542.1031860661	3692.59103719408	3498.29740081664	4499.11201736499	3730.03304003764	2594.629602457	13927.59643434	12816.8876556721	3363.70857978435	15014.9111636404	5840	3700	2546	5654	1571	3852	4393	3045	2597	3175	3002	3570	13314	3649	3457	4446	3686	2564	13693	12601	3324	14762	0.983156	0.988195	0.988195	0.983156	0.988195	0.988195	0.983156	0.988195	0.988195	0.988195	0.983156	0.983156	0.983156	0.988195	0.988195	0.988195	0.988195	0.988195	0.983156	0.983156	0.988195	0.983156
12	19000001	20000000	12:19000001-20000000	11909.791665601	6497.95775564668	4269.59252750114	10765.0521986875	2700.27826596368	6076.8974158693	8530.81538390715	5583.62624487405	4996.78610948382	5693.46807264206	6054.12704664379	7365.61587290221	27612.8755057467	6675.9421987893	6187.75629759813	8214.74484150231	6645.43057996485	4120.08559526134	26264.5586001238	25279.4074771231	4939.83108767819	28346.3680864232	11642	6389	4198	10523	2655	5975	8339	5490	4913	5598	5918	7200	26992	6564	6084	8077	6534	4051	25674	24711	4857	27709	0.977515	0.983232	0.983232	0.977515	0.983232	0.983232	0.977515	0.983232	0.983232	0.983232	0.977515	0.977515	0.977515	0.983232	0.983232	0.983232	0.983232	0.983232	0.977515	0.977515	0.983232	0.977515
12	20000001	21000000	12:20000001-21000000	7232.19371492977	4804.81505729629	3080.70482670533	6836.2965027733	2086.60515967851	4411.19175479678	5175.95207219872	3944.26615361752	3286.55374765533	4052.71339002044	3708.50653836365	4184.18915807206	16814.5221561047	4691.34711550434	4032.63056846435	5786.86503138945	4348.93500797288	3157.0195486185	16444.8834325096	14592.6500470633	3765.52904176825	17267.9860547227	7161	4785	3068	6769	2078	4393	5125	3928	3273	4036	3672	4143	16649	4672	4016	5763	4331	3144	16283	14449	3750	17098	0.990156	0.995876	0.995876	0.990156	0.995876	0.995876	0.990156	0.995876	0.995876	0.995876	0.990156	0.990156	0.990156	0.995876	0.995876	0.995876	0.995876	0.995876	0.990156	0.990156	0.995876	0.990156
12	21000001	22000000	12:21000001-22000000	7072.14731754747	4632.14375450854	3266.41108148196	6771.4867816379	2284.66407839387	4473.07845060262	5085.74940402967	3790.21211408934	3406.22644415085	3744.62014800165	3729.20983353598	4607.75011134632	17441.368647527	4605.80172965788	4050.5928981901	5433.5492028498	4659.49893416115	3209.67441257285	15737.285881287	15444.778851436	3857.08033101794	17826.6218087942	6939	4572	3224	6644	2255	4415	4990	3741	3362	3696	3659	4521	17113	4546	3998	5363	4599	3168	15441	15154	3807	17491	0.981173	0.987016	0.987016	0.981173	0.987016	0.987016	0.981173	0.987016	0.987016	0.987016	0.981173	0.981173	0.981173	0.987016	0.987016	0.987016	0.987016	0.987016	0.981173	0.981173	0.987016	0.981173
12	22000001	23000000	12:22000001-23000000	8355.77440947911	5117.0164501017	3637.67975572083	7667.4104280475	2262.33502745082	4912.09110511855	5991.12615731836	4303.4322446462	3725.3592565594	4554.23639820767	4256.36685388936	4950.88610192096	19360.3652124849	4956.95038461735	4667.40412603418	6244.61561204879	4891.70052352818	3381.77795676177	18421.6870559873	17281.9368572235	3858.91756597628	19805.5961632172	8145	5019	3568	7474	2219	4818	5840	4221	3654	4467	4149	4826	18872	4862	4578	6125	4798	3317	17957	16846	3785	19306	0.974775	0.980845	0.980845	0.974775	0.980845	0.980845	0.974775	0.980845	0.980845	0.980845	0.974775	0.974775	0.974775	0.980845	0.980845	0.980845	0.980845	0.980845	0.974775	0.974775	0.980845	0.974775
12	23000001	24000000	12:23000001-24000000	6303.1643158232	3879.05471286551	2818.57201732959	5193.51634103181	1811.36475578742	3955.44967481881	4430.50703231824	3153.30257430918	2952.26320074787	3428.72651608818	3019.69776746508	3775.63281768726	14142.4533326326	3637.80746459194	3491.04872189218	4462.06889619332	3567.44368384548	2710.01075560649	13467.3669508834	12847.8640287094	3000.51265040258	15083.3297119867	6237	3859	2804	5139	1802	3935	4384	3137	2937	3411	2988	3736	13994	3619	3473	4439	3549	2696	13326	12713	2985	14925	0.989503	0.99483	0.99483	0.989503	0.99483	0.99483	0.989503	0.99483	0.99483	0.99483	0.989503	0.989503	0.989503	0.99483	0.99483	0.99483	0.99483	0.99483	0.989503	0.989503	0.99483	0.989503
12	24000001	25000000	12:24000001-25000000	7249.60356878762	4332.59919846915	3474.10269062434	7126.69478121228	1917.57631191505	4134.02173520598	5460.3740053959	3793.03013162276	3275.52522736117	3507.19893450153	3804.12772036437	4471.05901032232	17635.3961189032	4069.83508041384	3685.71806814216	4904.26159271161	3954.49968508422	2687.81616942068	15726.2801151716	14123.4286312998	3339.7118821533	16215.9003673159	7196	4320	3464	7074	1912	4122	5420	3782	3266	3497	3776	4438	17505	4058	3675	4890	3943	2680	15610	14019	3330	16096	0.992606	0.997092	0.997092	0.992606	0.997092	0.997092	0.992606	0.997092	0.997092	0.997092	0.992606	0.992606	0.992606	0.997092	0.997092	0.997092	0.997092	0.997092	0.992606	0.992606	0.997092	0.992606
12	25000001	26000000	12:25000001-26000000	10469.0221706722	6306.62887367034	5162.31417784239	9698.88959562324	2813.83784988531	5570.92429465742	7230.51595764583	5787.61147781691	5036.42924286403	5930.00591246457	6407.37830658136	6960.2940014883	28181.0320815821	5864.99975751672	5457.42148443103	7456.10278814494	6152.88415800004	3897.27376568273	23489.563196601	22776.5929584315	5094.21249170656	26108.6375408971	10073	6112	5003	9332	2727	5399	6957	5609	4881	5747	6165	6697	27115	5684	5289	7226	5963	3777	22601	21915	4937	25121	0.962172	0.969139	0.969139	0.962172	0.969139	0.969139	0.962172	0.969139	0.969139	0.969139	0.962172	0.962172	0.962172	0.969139	0.969139	0.969139	0.969139	0.969139	0.962172	0.962172	0.969139	0.962172
12	26000001	27000000	12:26000001-27000000	8267.14085738754	4952.39203444305	4244.19094545848	7407.7204931503	2202.84644675652	4609.32578453835	5895.18090597398	4429.76771806775	3723.57286446275	4364.56506823207	4576.86629572715	5146.45871511624	21216.8144487281	4793.89943945783	4101.74823350975	5728.80512633264	4619.35696143614	3299.25408168588	17608.0539965563	16683.2210753221	3827.89710419985	19057.1937207971	8215	4937	4231	7361	2196	4595	5858	4416	3712	4351	4548	5114	21083	4779	4089	5711	4605	3289	17497	16578	3816	18937	0.993693	0.996892	0.996892	0.993693	0.996892	0.996892	0.993693	0.996892	0.996892	0.996892	0.993693	0.993693	0.993693	0.996892	0.996892	0.996892	0.996892	0.996892	0.993693	0.993693	0.996892	0.993693
12	27000001	28000000	12:27000001-28000000	10572.4941451872	5700.92341304385	4979.02064200149	9841.33684638931	2706.88438210043	5337.46193443838	7796.3181584531	5661.7659609289	4809.33834950335	5631.64484391739	6221.90624018517	7015.67645683597	27345.6869293514	5424.81317377174	5051.3113228291	6864.60256692159	5754.13738643084	3845.46260513525	23379.8655034129	22113.4687455502	4490.05450918142	25503.6552815511	10469	5678	4959	9745	2696	5316	7720	5639	4790	5609	6161	6947	27078	5403	5031	6837	5731	3830	23151	21897	4472	25254	0.990211	0.995979	0.995979	0.990211	0.995979	0.995979	0.990211	0.995979	0.995979	0.995979	0.990211	0.990211	0.990211	0.995979	0.995979	0.995979	0.995979	0.995979	0.990211	0.990211	0.995979	0.990211
12	28000001	29000000	12:28000001-29000000	6790.01642170113	4909.57326345077	4267.56769872853	6087.24921206434	2378.95920282119	4417.20049176615	5275.34398873941	4260.4904720308	3847.98925879194	4319.13035038338	3966.70780591793	4408.35976785222	17392.7234524332	4571.88844673073	4402.03500598531	5818.49137791582	4681.07994435278	3147.34381571711	15179.36373558	14423.5574912537	4265.54563395775	16936.7917503901	6657	4856	4221	5968	2353	4369	5172	4214	3806	4272	3889	4322	17052	4522	4354	5755	4630	3113	14882	14141	4219	16605	0.98041	0.989088	0.989088	0.98041	0.989088	0.989088	0.98041	0.989088	0.989088	0.989088	0.98041	0.98041	0.98041	0.989088	0.989088	0.989088	0.989088	0.989088	0.98041	0.98041	0.989088	0.98041
